label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
6913;屁，有些人有有些人没有，推测是反对ai或者搞创作的人没有，反之则有;6;5;11;9097;0.0012091898428053204
6920;呃，有没有发公告啊？没有明确的下线公告或者不上线公告的话以后偷摸摸上了也不一定哦，毕竟现在是内测…;3;6;9;9097;0.000989337144113444
6924;500+的文章只剩下300+[泪] 未来只会更少;1;2;3;9097;0.00032977904803781465
6926;好像有人看到创作者的页面没有这个，但是小号没发作品的人还有;1;13;14;9097;0.001538968890843135
6928;真假？;2;0;2;9097;0.00021985269869187644
6931;有人反应并没有;1;8;9;9097;0.000989337144113444
6935;老实说现在下架也没用了，图我估计已经位完了，且最重要的是，我关注的太太也快跑完了——现在剩一位做汉化工作的还在考虑搬家去哪里。只能说老坟头你活该。;1;28;29;9097;0.0031878641310322084
6940;感觉就是在搞文手画手对立。。。说白了还是不明白圈内真相，作为文手要是能拐到一个画手真是跪下来求的程度;1;0;1;9097;0.00010992634934593822
6942;是不是lft最开始就是靠这个热榜的功能吸引用户的所以现在不可能再在这个上面动手脚了，，，虽然我不知道它们怎么起家的，，，，;1;0;1;9097;0.00010992634934593822
6944;博主能分享个app吗？;2;0;2;9097;0.00021985269869187644
6947;以前手工凹怕不是要一个月才能完成;1;0;1;9097;0.00010992634934593822
6949;好好看呀感觉这个绘画的建模感觉挺立体滴推荐一下[doge];1;0;1;9097;0.00010992634934593822
6958;请问衣服能不能给个链接[可怜][可怜];2;0;2;9097;0.00021985269869187644
6961;发量好多啊！！好羡慕;1;0;1;9097;0.00010992634934593822
6966;好可爱;1;1;2;9097;0.00021985269869187644
6972;我好像看到了一茬又一茬的韭菜[哆啦A梦害怕];1;0;1;9097;0.00010992634934593822
6976;我刚刚接电话也是这么说的，说原画课程要下架了，换成ai绘画课问我要不要上[拜拜]，还说ai做图非常的方便，输入文字描述几分钟就可以生成作品非常方便快捷高效[拜拜][拜拜];1;0;1;9097;0.00010992634934593822
6980;没人那几张讲道理总感觉在哪见过;1;1;2;9097;0.00021985269869187644
6988;哪个软件？怎么画？;1;0;1;9097;0.00010992634934593822
6993;画点kk实现产粮自由💪;1;0;1;9097;0.00010992634934593822
7004;这用的是哪个网站了;1;0;1;9097;0.00010992634934593822
7031;真的很不尊重原创[伤心][伤心];1;109;110;9097;0.012091898428053204
7033;支持！;1;22;23;9097;0.002528306034956579
7035;投喂ai???为什么这个操作;3;24;27;9097;0.002968011432340332
7039;支持[泪][泪]虽然真的很心痛[泪]道了歉也觉得心寒;2;2;4;9097;0.0004397053973837529
7043;没事的太太，我们会在微博继续支持您！[抱一抱]ltf这种行为我个小写文的也很无语[吐];2;3;5;9097;0.0005496317467296911
7046;支持！本来在老福特就是为了看到更多好的图，结果搞这一出[泪][泪][泪];1;8;9;9097;0.000989337144113444
7049;直接把老福特卸载了[哼][哼];1;2;3;9097;0.00032977904803781465
7051;抱抱三花太太！炒鸡喜欢老师的画！你在哪我都追！[抱抱][抱抱][抱抱][抱抱][抱抱][抱抱][哇][哇][哇][哇][哇][哇];1;1;2;9097;0.00021985269869187644
7053;老福特这就是自己毁自己[跪了];1;0;1;9097;0.00010992634934593822
7055;贴贴三花花 我们不去那边玩了[苦涩];1;1;2;9097;0.00021985269869187644
7057;我靠老福特怎么这样[怒][怒][怒];1;4;5;9097;0.0005496317467296911
7059;好多老师都退了[泪][泪]抱抱老师[心];1;1;2;9097;0.00021985269869187644
7061;摸摸三花儿，确实是很失望了，但是没关系，我们还是可以找到你捏[抱抱];1;0;1;9097;0.00010992634934593822
7063;支持你;1;0;1;9097;0.00010992634934593822
7071;我的天，竟然这样！;2;0;2;9097;0.00021985269869187644
7074;过分了[跪了];2;0;2;9097;0.00021985269869187644
7110;默默打开你的关注[泪];1;0;1;9097;0.00010992634934593822
7112;大佬，我可以用你的图做底子尝试出真人版的图吗;1;0;1;9097;0.00010992634934593822
7116;怎么要原图呀;1;0;1;9097;0.00010992634934593822
7119;就是就是;1;0;1;9097;0.00010992634934593822
7121;噢这优秀的鼻子;1;0;1;9097;0.00010992634934593822
7123;不一样的，你作为人，吸收其他作品产生自己的表达，过程中有人的思考，是受到著作权保护的。但是ai的“想”，是基于其底层的算法，没有人作为主体对信息的筛选。;1;1;2;9097;0.00021985269869187644
7130;淡淡的胡子，淡淡的仙[送花花];3;1;4;9097;0.0004397053973837529
7134;B站看到的视频，好想尖叫，太帅太仙了;3;0;3;9097;0.00032977904803781465
7138;好喜欢这一段的，随性而发，是我印象中肆意的诗仙李白;1;1;2;9097;0.00021985269869187644
7140;[舔屏][舔屏];1;1;2;9097;0.00021985269869187644
7142;特别喜欢[抓狂][抓狂]他舞剑的时候真的像是从诗里走出来的;1;0;1;9097;0.00010992634934593822
7144;特别喜欢;1;0;1;9097;0.00010992634934593822
7147;这个很绝，一定要看视频;1;1;2;9097;0.00021985269869187644
7149;白玉京太性感了[哇];1;0;1;9097;0.00010992634934593822
7152;[舔屏][舔屏][舔屏][舔屏][舔屏]爱了爱了;1;0;1;9097;0.00010992634934593822
7159;您好，诚邀您参加大声牛防弹咖啡举办的AI艺术大奖赛，奖品丰厚，包括苹果iPhone 14 Pro Max和米家投影仪，期待您的作品[憧憬][憧憬];4;1;5;9097;0.0005496317467296911
7165;ao3还在的，还在的（沧桑）;1;1;2;9097;0.00021985269869187644
7167;有人手工造了一辈子椅子，到最后价格比工厂的高，产量比工厂的少，质量没工厂的好，这些被淘汰的都是大家默认的。画得好的自然不会被淘汰，但是有些东西注定被淘汰罢了;4;0;4;9097;0.0004397053973837529
7174;不用欧美脸会好一点吧;1;0;1;9097;0.00010992634934593822
7177;回答3，因为文手根本就无人在意[蜡烛];2;324;326;9097;0.03583598988677586
7180;感觉还是因为ai绘画的水平确实不错，真正挤压了画师约收费稿之类的空间；而ai写文写出来的东西几乎没法看，写手根本懒得抵制吧。（而且从版权方面看，如果ai写文喂的都是一些死去50年以上的作家的作品……但现在二次元画的画师都还没死）;4;114;118;9097;0.01297130922282071
7186;谁看文啊.JPG（bushi）直接扔凹3，说不定几百年后真的会有comment呢;1;84;85;9097;0.00934373969440475
7188;ai写文没有起义的原因是在lofter推出ai写文之前就已经有n个网文平台和写作平台出过那种描写生成器、情节生成器、过渡生成器、诗歌生成器……基本上就是把各种文字内容按照类型粉碎后再拼凑，大家已经看麻了[二哈][二哈][二哈];1;87;88;9097;0.009673518742442563
7190;就这么说吧，这是今天在lof看到的评论：“Al续写一出就有很多人抵制了，没有现在这么 严重，因为本来同人文就是为爱发电，没有什 么盈利，但绘图，哪怕是为爱发电（也是非常 注重版权的）越是成熟，画风精致细腻的越注 重原创问题，谁也不乐意拿自己的精心作品来 给别人当养料”看，根本无人在意文手呢;2;46;48;9097;0.0052764647686050345
7194;文字作为传播媒介还是没有图画直观[苦涩]简单来说因为文字创作门槛低，可能无人在意ai写作对写手的影响[收到];1;48;49;9097;0.005386391117950973
7198;稿主世另我，只是我是写原创短篇的，真的没什么平台可去[苦涩] 关于3，假如AI写文写出来的作品超越了真人的水平，我觉得写手抵制的声音未必会被听到，甚至还会被嘲讽玻璃心，自己不提升文笔活该被AI代替(可能我太悲观了[单身狗]);1;30;31;9097;0.003407716829724085
7201;评论区扎心了，但好tm真实[泪][泪][泪];5;10;15;9097;0.0016488952401890733
7209;虽然但是，ao3也搞ai啊？甚至比老福特早多了，洋妞早就闹过一回了[思考];9;0;9;9097;0.000989337144113444
7219;3.AI作画被抵制已经挺长时间了 包括外网 不是因为lof才开始抵制的 且AI写文目前看来并没有像绘画这样成熟 比较能以假乱真的就是前段时间出现的近期的chatgpt吧 但是写同人小说还是费点劲;1;18;19;9097;0.002088600637572826
7222;其实是因为ai绘画尚且能调试的像模像样，但ai写文基本都是比较流水账或者毫无逻辑牛头不对马嘴的（之前玩过彩云小梦），画面的呈现和语言的铺垫并不一样。;1;9;10;9097;0.0010992634934593821
7224;1没有体会，我是单机人，怎么都能过。2不去用怎么知道其它平台未来不会超过lft呢，把机会给其它平台试一试，lft也就是流量大，其它都算什么啊，而且它放生成器出来就是筛选用户的，现在表面下架不妨碍它继续用大家的图文。;4;3;7;9097;0.0007694844454215675
7231;ao3也会拿用户的文字去喂ai啊[哆啦A梦害怕];1;0;1;9097;0.00010992634934593822
7234;我还在更新……毕竟不知道跑哪里去。不过我可能和大家对ai态度不一致，现在ai都是低水平，他们能模拟我对cp的脑补不足十分之一。我对我cp的期待不可能是两个名字，一大堆关键词，和几个性格描述。活生生人创作的东西是ai无法替代的。;1;2;3;9097;0.00032977904803781465
7258;文是真的没引起重视[老师好];1;0;1;9097;0.00010992634934593822
7262;？评论区倒也不必说文字不值钱吧，难道不是因为文难写AI做不出能吃的吗？相比之下AI画画拼尸块能拼出一眼看上去能吃的作品啊[疑问];1;11;12;9097;0.0013191161921512586
7289;我也觉得他人比AI画有味道多了[赞][赞][赞];1;5;6;9097;0.0006595580960756293
7291;真人好看。;1;4;5;9097;0.0005496317467296911
7294;40米大刀差点没收住，;1;2;3;9097;0.00032977904803781465
7301;哈哈，太可爱了[笑cry];1;0;1;9097;0.00010992634934593822
7303;你到底养了几只脑虎？🐯 [喵喵];2;0;2;9097;0.00021985269869187644
7313;下架并道歉才行…不过我回来也没用了，老师们都销号了;2;4;6;9097;0.0006595580960756293
7320;没太看懂稿主的需求，是想要发布作品的平台还是便于吃粮的平台;1;0;1;9097;0.00010992634934593822
7322;没想到这也能看到，，是隔壁enfp，已润飞鸽博客，但是平台现在还有很多不完善，等把影响使用的bug都修复好可能还需要一段时间，整体机制我觉得是最接近lof最适合同人创作的了（指有tag和社区的日榜周榜月榜，屏蔽机制比lof好使），比较有养成的希望;1;0;1;9097;0.00010992634934593822
7333;不好用，虾多;4;1;5;9097;0.0005496317467296911
7340;您好，诚邀您参加大声牛防弹咖啡举办的AI艺术大奖赛，奖品丰厚，包括苹果iPhone 14 Pro Max和米家投影仪，期待您的作品[憧憬];1;1;2;9097;0.00021985269869187644
7342;您好，诚邀您参加大声牛防弹咖啡举办的AI艺术大奖赛，奖品丰厚，包括苹果iPhone 14 Pro Max和米家投影仪，详情请看置顶微博，期待您的作品;1;0;1;9097;0.00010992634934593822
7347;看到我的两条评论了hhh  只能说 祝老福特早日下架 祝公司早日倒闭[心];1;9;10;9097;0.0010992634934593821
7349;想知道这个作品叫什么[泪][泪][泪]之前看到过但是现在找不到了[泪][泪][泪];3;1;4;9097;0.0004397053973837529
7358;哈哈哈;1;0;1;9097;0.00010992634934593822
7361;ao3和小蓝鸟[泪];1;0;1;9097;0.00010992634934593822
7376;好像手的问题不大了;1;1;2;9097;0.00021985269869187644
7387;乐的，当初要是知道早走了[微笑];1;1;2;9097;0.00021985269869187644
7390;姐妹 现在过了吗;4;0;4;9097;0.0004397053973837529
7395;ai绘画也不是你鳖发明的啊;2;459;461;9097;0.05067604704847752
7398;有中怪中，无中怪中不够中[微笑];3;311;314;9097;0.034516873694624604
7403;我始终理解不了画手们骂ai绘画最后进展到起承转合骂老钟的逻辑;2;132;134;9097;0.014730130812355722
7422;稍微订正一下，ai也不会偷东西，ai是可以做到用干净的数据集画图的，是谁给ai塞了严重侵权的数据集？所以从始至终都是人在偷....;2;86;88;9097;0.009673518742442563
7425;减重同仁钕一堆被害妄想症，他结束了一天的治国理政还要打开ai软件给它喂几张二刺猿图片是吧[哆啦A梦害怕];3;69;72;9097;0.007914697152907551
7429;好笑的，发明ai的时候没人吭声，ai写文的时候也没见这么多少义愤填膺，蓝鸟拿画去喂ai的时候也没人说话，外网同人女流浪的时候也没人说，只会一句简中同人女流浪的一生，只有你中，资本喂ai要怪到整个大环境身上，有时候觉得我们同人女不愧什么都干不成，除了怪大环境;7;99;106;9097;0.011652193030669451
7439;这种太太不说在低龄严重的老坟头，在整个互联网都是一股清流[开学季];1;64;65;9097;0.0071452127074859845
7442;这个是一个概览篇么？;2;0;2;9097;0.00021985269869187644
7446;是这个理。。。其实我觉得AI更多是冲击了现在的约稿，尤其是只会画大头当头像的小画家;2;96;98;9097;0.010772782235901945
7449;感觉大部分人在意的还是第一点吧🤔，主要是lofter有AI写文照抄站内作品的前科……说到这里，有些喜欢玩chatGPT和AI写文，并觉得AI画画里有你的画的尸块的小画家，有没有想过chatGPT给你写的论文和AI写文给你写的同人，用的是谁的论文/同人文的尸块🤔（;2;58;60;9097;0.006595580960756293
7460;本科智能方向的表示这个原理解释得很清楚易懂了，一口一个“尸块”的真的不知道该说什么…但最后一条不太敢苟同，AI的发展势必会让一部分人受到冲击，资本家逐利的结果是短时间内各种功能的生成式AI大量涌现，与此同时关于法律、伦理、受AI冲击失业人群何去何从之类的讨论没有跟上或声音很小;1;17;18;9097;0.001978674288226888
